,idmes,author_id,text,date,replay_id,fwd_info
183,21628,1176525410.0,"Тоже планируем в Ала Арча. Кто-то знает, если яндекс такси заказывать, то до какой точки? Чтобы там поменьше ходить, сразу к подъему в ущелье подъехать",2022-04-02 05:01:52+00:00,,
184,21627,440649686.0,Без подготовки малейшей будет очень тяжко,2022-04-02 05:01:26+00:00,21626.0,
185,21626,240264063.0,"мы хотим с детьми пойти по тропе в сторону рацека сколько сил хватит и потом обратно, по погоде скорее итересует разница в температуре",2022-04-02 04:59:52+00:00,,
186,21624,1352424980.0,"Ну возможно зависит от оценки силы ветра. По мне любой ветер, который приносит холодный воздух – сильный) Так что субьективно, мерзну от ветра)",2022-04-02 04:58:47+00:00,21621.0,
187,21622,588586575.0,"Как только солнце заходит за тучку или за гору, сразу начинается ветер в долину с гор",2022-04-02 04:58:05+00:00,21621.0,
188,21621,523561444.0,я тоже) значит я более везучая просто,2022-04-02 04:57:16+00:00,21619.0,
189,21620,588586575.0,От села Кашка-Суу до въезда 3-4. Оттуда до гостиницы 8.,2022-04-02 04:57:00+00:00,21613.0,
190,21619,1352424980.0,"Ага, редко! Я местная, хоть и русская. И хожу туда часто. Ветра сильные, всегда. Ну если вы не углубляетесь и стремитесь в кафешку, то там ветра нет)",2022-04-02 04:56:42+00:00,21616.0,
191,21618,440649686.0,"Доброе утречко всем 
Завтра есть 2 места в парк Ала Арча , по 700с с человека 
В стоимость входит трансфер в обе стороны , оплата за въезд , водичка , комфортный минивен, заберём вас с города с любой точки ;)",2022-04-02 04:56:17+00:00,,
192,21616,523561444.0,это редко,2022-04-02 04:54:50+00:00,21615.0,
193,21615,1352424980.0,"В парке дует сильный ветер, за счет него холодно.",2022-04-02 04:53:58+00:00,21606.0,
194,21613,240264063.0,3-4 км на авто до гостиницы/кафешки где начинается тропа на рацека? а 8-9 км до куда?,2022-04-02 04:51:53+00:00,21608.0,
195,21612,291619693.0,"+996 и есть международный формат, указывается место нуля(0)",2022-04-02 04:49:23+00:00,21567.0,
196,21608,588586575.0,Дальше. Там ещё 3-4 км до шлагбаума и от него 8-9 км. Там снег ещё будет местами.,2022-04-02 04:46:02+00:00,21606.0,
197,21607,588586575.0,😂 у моей жены прабабушка родилась здесь в 19 веке...,2022-04-02 04:45:16+00:00,21598.0,
198,21606,240264063.0,"Доброе утро! планируем поехать в парк ала-арча, яндекс такси показывает дорогу до кашкасу, этого достаточно или нужно дальше ехать? и скажите насколько там холоднее чем в Бишкеке?",2022-04-02 04:44:52+00:00,,
199,21605,588586575.0,На Ошский рынок лучше с кем-то местным.,2022-04-02 04:43:26+00:00,21208.0,
200,21603,123422466.0,"Чемодан, разумеется, с ребрами жесткости",2022-04-02 04:41:25+00:00,21602.0,
201,21602,123422466.0,"Разобрать. Взять мать и обернуть паралоном. Видеокарту - тоже + вещами. Видеокарты обычно достаточно крепкие и такое выдерживают. Я монитор в багаже, обернув в два слоя паралоном из дешёвого матраса и вещами, вез. Все хорошо :) корпус советую тут купить уже",2022-04-02 04:39:00+00:00,21568.0,
202,21601,171115995.0,"Тут есть и местные русские, если что :)",2022-04-02 04:38:15+00:00,21598.0,
203,21598,552959359.0,"Ну типа, если глаза круглые, а кожа светлая, то приезжий. Я так тоже умею 😆",2022-04-02 04:33:48+00:00,21016.0,
204,21592,539934388.0,Официального магазина нет.,2022-04-02 04:01:16+00:00,21531.0,
205,21590,577808939.0,"Снимал видяху  и охлаждение  с проца, жесткие диски выжили 3 пересадки компы обкладывал вещам см10 по толщине",2022-04-02 03:07:02+00:00,21568.0,
206,21584,922084690.0,Я перевозил в багаже и он накрылся... Вчера 3000с за ремонт отдал,2022-04-02 02:10:59+00:00,21568.0,
207,21583,588586575.0,"Только в аэропорту. Или те, кто с туристами работают или оптовые продавцы для челноков.",2022-04-02 02:04:28+00:00,21425.0,
